size,thickness,materials,dielect1,Spectrum,Amplitude_1,Mean_1,Sigma_1,FWHM_1,Amplitude_2,Mean_2,Sigma_2,FWHM_2,Amplitude_3,Mean_3,Sigma_3,FWHM_3,Baseline,RMSE,R_squared,Peak12_lambda_ratio,Peak23_lambda_ratio,Peak13_lambda_ratio,Peak12_amp_ratio,Peak23_amp_ratio,Peak13_amp_ratio,Peak12_area_ratio,Peak23_area_ratio,Peak13_area_ratio,Skewness_1,Skewness_2,Skewness_3,Avg_skewness,Max_skewness,Asymmetry_1,Asymmetry_2,Asymmetry_3,Avg_asymmetry,Max_asymmetry,Area_1,Area_2,Area_3,Total_area,Area_ratio_max_min,Peak12_separation,Peak23_separation,Peak13_separation,Peak12_norm_separation,Peak23_norm_separation,Peak13_norm_separation,Mean_separation,Separation_std,Dominant_peak_idx,Dominance_ratio,Second_dominant_ratio,Peak_uniformity,Peak_width_ratio_max_min,Avg_FWHM,FWHM_std,Center_of_mass,Spectral_span
56,4.0,2.6,10.4,57,0.030008131128011477,605.2426306393309,22.965143711800778,54.07877971542271,0.009105471274219974,484.83972582644384,48.70133333333333,114.68287376,0.008062031636819535,336.7612493018073,30.838175299303746,72.61835195830645,0.00017394360846613395,0.0010566824878768708,0.9771316183494582,1.2483354774766586,1.4397135265161813,1.7972454725535518,3.2956153388140375,1.12942637432634,3.722154924169234,1.5539577145692107,2.030723403342936,3.1556582990656974,0.389802520633065,0.3891465843722431,-0.1435252388429112,0.21180795538746564,0.389802520633065,1.0000221072915745,0.9999929416246336,1.0135699582054976,1.0045283357072352,1.0135699582054976,1.7224382828263476,1.108420304183404,0.5458253458623032,3.376683932872055,3.1556582990656974,120.40290481288702,148.07847652463653,268.48138133752354,0.44845904849365154,0.5515409515063485,1.0,134.24069066876177,13.837785855874756,1,3.2956153750078294,1.12942637432634,1.555637951669524,2.120663120793268,80.46000181124306,25.355244796728453,523.4096489800869,268.48138133752354
62,4.0,2.6,10.4,58,0.0303216643052797,623.8983140050568,25.225391422467833,59.401256229455704,0.010947231679366051,483.29042195265663,51.50666666666667,121.28892880000001,0.009789037418085119,331.23374465312816,33.26939230567996,78.34343038926129,0.0006006419348780171,0.00155929595847301,0.9558613427307223,1.2909387102772856,1.459061553220123,1.8835590397295483,2.769801984318232,1.1183154277569356,3.0975123191897898,1.356397382727871,2.1122732221578544,2.865081870344356,0.39059208635360376,0.3916703373611139,-0.10531741937081447,0.22564833478130106,0.3916703373611139,0.999987449136378,0.999998341084484,1.2929564215439795,1.097647403921614,1.2929564215439795,1.911788373433704,1.4094603820697722,0.6672718126960249,3.988520568199501,2.865081870344356,140.6078920524002,152.05667729952847,292.66456935192866,0.48044043173302414,0.5195595682669759,1.0,146.33228467596433,5.7243926235641425,1,2.769802009619624,1.1183154277569356,1.807092948449072,2.041857975721659,86.34453847290565,25.89123792552666,535.3241309102505,292.66456935192866
56,4.0,2.6,10.4,59,0.030380426027760928,602.1897724021342,23.998834283960655,56.51293494855623,0.011326979350845623,329.2632945623428,31.83030142221974,74.95463039507149,0.010525964798367671,489.4393108803102,49.57884444341779,116.74925447224909,0.0007087407511045682,0.0009007222792091984,0.9855079335433525,1.8289004038618477,0.6727356941763821,1.2303665827718393,2.682129526198872,1.076098909716312,2.8862366843416147,2.483716250215275,0.5624335691106503,1.396925395457089,0.3905404305248132,-0.10052856300606426,0.39316664695609693,0.2277261714916153,0.39316664695609693,0.9999941251531921,1.3231180021441813,1.0000025412930558,1.1077048895301431,1.3231180021441813,1.822338775330815,0.7337145597547597,1.3045355042706726,3.8605888393562475,2.483716250215275,272.92647783979135,160.17601631796737,112.75046152182398,1.0,0.5868833892034145,0.4131166107965854,216.55124707887936,56.37523076091199,1,2.6821295498779962,1.076098909716312,1.8973577931293248,2.065885528304733,82.7389399386256,25.199869758162194,529.0125245402328,272.92647783979135
64,4.0,2.6,10.4,60,0.04246509241317727,627.1057458350085,21.063845250114692,49.60156407187508,0.012634535559552688,333.1461427878974,24.822995888135083,58.45368717729826,0.01089984538250083,501.3299999999999,74.81146666666667,176.16753793600003,0.0009702686490914094,0.0017092883554419424,0.9710549277898609,1.882374325534595,0.6645246500066444,1.2508841398577455,3.3610330887839455,1.1591481346994157,3.8959352663625286,3.1552239238519766,0.34841962132000914,1.0993419248834881,0.39142875988777925,-0.1260061225282374,0.3231207881256826,0.19618114182840815,0.39142875988777925,0.9999976928478196,0.9999932997163935,1.0000003180345463,0.9999971035329197,1.0000003180345463,2.235702418587378,0.7085717122550382,2.033673389391013,4.977947520233429,3.1552239238519766,293.9596030471111,168.1838572121025,125.77574583500859,1.0,0.5721325497406823,0.4278674502593177,231.0717301296068,62.887872917504296,1,3.3610331153858977,1.1591481346994157,1.518439018604314,3.551652880960058,94.74092972839112,57.69060821320904,548.8583946221851,293.9596030471111
66,4.0,2.6,10.4,61,0.03781677105679823,622.2406125652424,21.642732697421167,50.96473981054132,0.011938572379105103,477.2136239637122,54.44746666666667,128.21398345600002,0.010651293510084382,329.3972930452539,30.211210279931805,71.14196219138901,0.0007558796094296245,0.0015594274343854895,0.9672087352300553,1.3039037054240257,1.448747861743982,1.8890277051535078,3.167612469831311,1.1208565659857463,3.5504392650479795,1.2589357816213054,2.4401793787823287,3.0720291337125882,0.38847674729795606,0.3912879108186067,-0.11496558180291593,0.2215996921045489,0.3912879108186067,1.0000269092988534,0.9999939718870084,1.249923063782013,1.0833146483226248,1.249923063782013,2.0455759619046887,1.6248453587874234,0.6658712767887653,4.3362925974808775,3.0720291337125882,145.02698860153015,147.81633091845833,292.8433195199885,0.49523748344080326,0.5047625165591968,1.0,146.42165975999424,1.3946711584640923,1,3.167612496363901,1.1208565659857463,1.6090988126677983,2.515738997837105,83.44022848597679,32.713880095338794,533.9007873887979,292.8433195199885
59,4.0,2.6,10.4,62,0.02651909933226898,622.6540652570666,30.28355377844541,71.31231810855883,0.009942378000541745,485.8700550309617,50.97788305183209,120.04373856811524,0.009046744187765857,327.0209895086289,36.62441642407467,86.24390828373951,0.00048822832449494166,0.001244175374138144,0.9674751966308348,1.2815238535687496,1.4857457796848628,1.9040186570056437,2.6672793032105666,1.0990006663487855,2.9313417610500427,1.5842957610522588,2.0062068057164786,3.178424938341667,0.39022262615556624,0.39479691922413507,-0.03483843379917955,0.2500603705268406,0.39479691922413507,0.9999966950452572,0.9999971282503474,1.653280490910759,1.2177581047354546,1.653280490910759,2.007339770816923,1.2670233803600264,0.6315517306337282,3.9059148818106775,3.178424938341667,136.7840102261049,158.8490655223328,295.6330757484377,0.46268168701968304,0.537318312980317,1.0,147.81653787421885,11.032527648113955,1,2.6672793300379443,1.0990006663487855,1.8882054836473432,1.6833520736960552,92.5333216534712,20.385540225088274,542.5935231797396,295.6330757484377
58,4.0,2.6,10.4,63,0.02904535089617653,626.9289703314416,26.686641942971303,62.84223818014769,0.011567850684611131,486.0784319254264,52.686,124.06604652,0.009553105814008688,333.9550424128826,25.48977330169826,60.0238279663051,0.0005015446426531081,0.0014489067688995584,0.9608522069485022,1.28976915895642,1.4555205647241634,1.877285534608444,2.5108683918032515,1.2108994486963678,3.0404091776669606,1.2716548911276666,2.77012400528556,3.5226417405827717,0.38817816205915456,0.39135843527440073,-0.12104435469767455,0.21949741421196026,0.39135843527440073,1.0000014651053097,1.0000010061167672,0.999995742516602,0.9999994045795596,1.0000014651053097,1.937313285834039,1.5234583684799263,0.5499603502572684,4.010732004571233,3.5226417405827717,140.85053840601523,152.12338951254378,292.973927918559,0.48076134080152316,0.5192386591984768,1.0,146.4869639592795,5.636425553264274,1,2.5108684135088253,1.2108994486963678,1.9105328277522577,2.0669465897717414,82.31070422215093,29.54789690024521,543.2495604632994,292.973927918559
60,4.0,2.6,10.4,64,0.033111518093061995,612.1132248200382,24.79253249438373,58.3819513684247,0.01113064383723539,488.5521316734673,47.74520401475191,112.4313613180181,0.011527543369236013,330.84699233043216,33.20544648384709,78.19284948909281,0.0003093313961666916,0.000981527404781991,0.9849334270589756,1.2529128114193349,1.4766709173688968,1.8501399106222114,2.974807053372168,0.9655694525845994,2.872382843875449,1.5445767498717569,1.6992619389461916,2.624640483035874,0.38807504221149214,0.3895898230557346,-0.10546639341979706,0.22406615728247656,0.3895898230557346,1.0000110852139963,1.0000009089279813,1.3071877787338655,1.1023999242919478,1.3071877787338655,2.0517500692732344,1.3283574735209043,0.7817261382166705,4.161833681010809,2.624640483035874,123.56109314657095,157.7051393430351,281.26623248960607,0.4393029765886918,0.5606970234113082,1.0,140.63311624480303,17.07202309823208,1,2.8723828687930113,1.0356582632809657,1.810185461549643,1.9257897121065655,83.00205405851187,22.326083630553338,528.6500367986746,281.26623248960607
56,4.0,2.6,10.4,65,0.01465022466435437,615.0414653033275,35.419213383169435,83.40587205895505,0.008549499294826356,484.06109152954286,36.91013333333333,86.91672017599998,0.006337410896887668,334.35283588632797,36.91013333333329,86.91672017599991,5.491187027265672e-05,0.0007336291082176145,0.9693308333273173,1.2705864529615136,1.4477553039028728,1.8394982763425494,1.7135768993936424,1.3490523652363806,2.311704996180485,1.6443890762854392,1.64882035720258,2.711302184484704,0.39303383313715146,0.39201721258105016,-0.11015735742575368,0.2249645627641493,0.39303383313715146,1.0000045586578235,1.0000063381742612,1.3005603066957334,1.1001904011759394,1.3005603066957334,1.2970906275343517,0.7887978861425853,0.4784013507183965,2.5642898643953336,2.711302184484704,130.98037377378466,149.7082556432149,280.68862941699956,0.46663940055511205,0.533360599444888,1.0,140.34431470849978,9.363940934715117,1,1.7135769194366512,1.3490523652363806,2.8008288683769935,1.0420935364666328,85.74643747031831,1.655029674185644,524.4391285985957,280.68862941699956
60,4.0,2.6,10.4,66,0.02464460764939906,624.3681057980085,20.654338007957794,48.63724822789917,0.009128716584713337,515.536,72.90666666666667,171.6820768,0.007662696481710184,332.196462824516,31.759975999389553,74.78902668288251,0.00022384096038648,0.0012534707139810045,0.9618181418359665,1.2111047643576538,1.5519009312034082,1.879514611591892,2.6996793197304667,1.1913190725184584,3.2161794985100145,0.7649297813688738,3.261199325589733,2.494588487273651,0.39329572080893516,0.3825328252370035,-0.1275838421450573,0.21608156796696046,0.39329572080893516,1.000006080207543,0.9999981756732969,1.1962765642417592,1.0654269400408662,1.1962765642417592,1.272310807004347,1.6633040547212068,0.5100283326270793,3.445643194352633,3.261199325589733,108.83210579800857,183.33953717548394,292.1716429734925,0.37249373241838685,0.6275062675816132,1.0,146.08582148674626,37.253715688737685,1,2.699679349303948,1.1913190725184584,1.7977006470077808,3.5298476590523924,98.36945057026055,52.92784240590039,536.9693385714115,292.1716429734925
57,4.0,2.6,10.4,67,0.028409668925370758,593.3579539050753,19.889499192441356,46.836190488344755,0.009253721361310297,502.11899999999997,61.16497777777777,144.03251297066666,0.008737066235053182,333.43443994591547,24.79919042676293,58.39762960074989,0.0006027813486503941,0.001174486430538556,0.9727573072824283,1.1817078300262631,1.5059002305859446,1.77953409372212,3.0700804043163887,1.059133696190939,3.2516256413655618,0.9981930858302526,2.883265825446887,2.878056011775164,0.38922272580534795,0.39038502500263844,-0.12668323869645798,0.2176415040371761,0.39038502500263844,0.9999935989568897,1.0000002320306938,1.000001461618135,0.9999984308685729,1.000001461618135,1.412240682012873,1.414797098838262,0.4906925632951833,3.3177303441463186,2.883265825446887,91.23895390507533,168.6845600540845,259.92351395915983,0.3510223162011081,0.6489776837988919,1.0,129.96175697957992,38.72280307450458,1,3.0700804374930994,1.059133696190939,1.689548917864792,3.0752397124721176,83.08877768658711,43.35143881787113,530.678016744384,259.92351395915983
59,4.0,2.6,10.4,68,0.013838391884359794,632.8277008500022,19.50561325355784,45.93220820174307,0.004310881067881053,557.4820000000001,38.45546666666663,90.55570201599993,0.0035763780204287115,335.1881995210559,32.16710250098895,75.74773631137882,0.0008979012527335811,0.0011210607389637696,0.8899445593823966,1.1351536028963958,1.66319100969667,1.8879772669624082,3.2101074804531997,1.2053761998086194,3.869387245524515,1.6280972966580165,1.6805884891550678,2.736161576648251,0.39094997754705424,0.3912446072149852,-0.14137891608703035,0.21360522289166972,0.3912446072149852,0.9999592495020672,1.0000062052448617,1.10579651265096,1.0352539891326298,1.10579651265096,0.6746485852988924,0.4143785426834925,0.2465675239295293,1.3355946519119142,2.736161576648251,75.34570085000212,222.2938004789442,297.6395013289463,0.2531441576591384,0.7468558423408617,1.0,148.81975066447316,73.47404981447104,1,3.2101075549184293,1.2053761998086194,1.5493761832794999,1.9715076971318668,70.74521550970728,18.55771108059257,554.3126020169196,297.6395013289463
60,4.0,2.6,10.4,69,0.0317275992970516,604.229860874211,18.918046828842126,44.54859503349402,0.007910466288068388,506.85699999999997,49.152,115.74411264000001,0.007910395830292774,338.8119485808512,24.978360694475807,58.81954333056552,0.000372186897309894,0.0010995307226774863,0.9753465152150121,1.192111109985838,1.4959832500679897,1.7833782527591242,4.010838013913739,1.0000088943431193,4.01087373838661,1.5435679974586622,2.101300521177011,3.2435002378657667,0.39171244351481244,0.39158197727231603,-0.0620951434846065,0.24039975910084063,0.39171244351481244,1.0000158079053638,0.9999973205423957,0.9999796373949145,0.9999975886142246,1.0000158079053638,1.5002085002979406,0.9719095644724005,0.4625276367979342,2.934645701568275,3.2435002378657667,97.37286087421103,168.04505141914876,265.4179122933598,0.3668661999216814,0.6331338000783187,1.0,132.7089561466799,35.33609527246887,1,4.010838064616666,1.0000088943431193,1.4116640304719157,2.598154050716468,73.03741700135318,30.755068748673324,542.8860296916326,265.4179122933598
56,4.0,2.6,10.4,70,0.029203095857571002,601.0040971794522,24.469619757984365,57.62154999849675,0.010997676565045038,489.67765745205116,42.115596584701954,99.17464914958786,0.009716170557474165,327.91806907847456,34.84586411908906,82.0557377449133,0.00018348296749067848,0.0013163576373647079,0.9664548988195474,1.2273463737482841,1.4932926960323019,1.8327873754204187,2.6553877466128806,1.131894133269991,3.0056178392777118,1.5427424740895388,1.7509161656581254,2.70121273756409,0.3933329143401322,0.3927437704218377,-0.06657219181622442,0.23983483098191516,0.3933329143401322,1.000001103834832,0.9999983759199295,1.5206503025142206,1.1735499274229941,1.5206503025142206,1.7861899582315917,1.157801764115849,0.6612548257018169,3.6052465480492577,2.70121273756409,111.32643972740101,161.7595883735766,273.0860281009776,0.40766069396357546,0.5923393060364245,1.0,136.5430140504888,25.216574323087798,1,2.655387770757869,1.131894133269991,1.8696404843112198,1.7211381705659632,79.61731229766598,17.051382177826326,521.2323994169,273.0860281009776
61,4.0,2.6,10.4,71,0.017576439311954274,641.8958633475321,24.29872123724938,57.21911474389959,0.010291748967344637,585.7899205903105,38.56383999999995,90.81090170879989,0.007981190763435517,472.12283031755015,38.56383999999971,90.81090170879932,0.0018880460270241024,0.002108033445055107,0.8825638697109088,1.0957782658680317,1.2407574533012602,1.3595950505415222,1.7078184861428178,1.2895004196046174,2.2022326758877266,1.0759525296030146,1.2895265091226749,1.3874693096205404,0.3886407943199461,0.3919687693187243,0.39100541723272864,0.39053832695713303,0.3919687693187243,0.9999914342720642,0.9999992220179997,0.9999995672073568,0.999996741165807,0.9999995672073568,1.0674388680666227,0.9920873259649027,0.7693423274492537,2.8288685214807794,1.3874693096205404,56.105942757221555,113.66709027276039,169.77303302998195,0.3304761760798209,0.6695238239201792,1.0,84.88651651499097,28.780573757769417,1,1.7078185027368729,1.2895004196046174,2.9224738765773615,1.5870728185021716,79.61363938716626,15.835320236703117,549.1466146543927,169.77303302998195
62,4.0,2.6,10.4,72,0.026071096159802406,618.6163971022532,18.51623776584648,43.60240701577061,0.009123485416006912,503.14183803257754,63.002488888888884,148.35952088533332,0.007473770515652093,337.94120697930043,27.81666592285953,65.50324124846809,0.00032422442451316504,0.0012433008603952595,0.9589899938606729,1.2295069706806532,1.4888442949286356,1.8305444388732437,2.8575807035656893,1.22073393541138,3.4883457762541568,0.8396878823960394,3.040678886291269,2.5532212152539566,0.3902445962504846,0.3929821205385647,-0.12267690258090139,0.22018327140271596,0.3929821205385647,1.0000240478176095,0.9999950241093258,0.9999958701000288,1.0000049806756548,1.0000240478176095,1.206520044884293,1.4368672813969086,0.47254818243744073,3.1159355087186427,3.040678886291269,115.4745590696757,165.2006310532771,280.6751901229528,0.4114170512152885,0.5885829487847115,1.0,140.3375950614764,24.8630359918007,1,2.8575807348868407,1.22073393541138,1.6921715345501596,3.4025534606764483,85.82172304985734,45.115730838257676,530.2733136975971,280.6751901229528
64,4.0,2.6,10.4,73,0.023122463528418045,641.0814742922192,24.697597873861827,58.15839742532731,0.009682758093854724,515.536,73.33369510429716,172.68765190550107,0.00851341045282104,335.5664346923629,22.934771228850245,54.007257985121136,-5.896258243980438e-05,0.0012758171899307003,0.9594794148617236,1.2435241657073317,1.5363157536076992,1.9104457657684153,2.3880038172483733,1.1373535945175584,2.716004753318996,0.8045147917365035,3.8856755323991883,3.1260834418799406,0.39508536980833464,0.3772126681783018,-0.06607390125474495,0.23540804557729714,0.39508536980833464,0.999997043834172,1.0000009546067898,0.9999629427523303,0.9999869803977641,1.0000009546067898,1.4275042964079447,1.774366749983924,0.45664305596298305,3.658514102354852,3.8856755323991883,125.5454742922193,179.96956530763703,305.5150395998563,0.4109305861231924,0.5890694138768076,1.0,152.75751979992816,27.212045507708865,1,2.388003841910807,1.1373535945175584,2.077868224592309,3.1974897143098078,94.95110243864984,54.99415927727941,546.0506705165278,305.5150395998563
59,4.0,2.6,10.4,74,0.021130786770427228,603.8601179412241,22.328688066190992,52.580041232027874,0.010396665014191486,494.69493255070404,38.22733333333333,90.01848908,0.005699528058993826,324.0347996297359,38.22733333333333,90.01848908,5.3439503584468594e-05,0.0010135704119216278,0.9621519265187353,1.2206717275787113,1.5266722374134607,1.8635656374903224,2.0324581525265852,1.8241273179404514,3.7074624742546374,1.1869511518503484,2.506699372862424,2.975329708261075,0.38930729755880256,0.39492650073896646,0.017087823448036294,0.26710720724860176,0.39492650073896646,0.9999826250297549,0.9999915827821925,1.94866261872453,1.316212275512159,1.94866261872453,1.1792545507933472,0.9935156546554607,0.39634415884114804,2.5691143642899563,2.975329708261075,109.16518539052004,170.66013292096812,279.82531831148816,0.3901190430131221,0.6098809569868778,1.0,139.91265915574408,30.747473765224044,1,2.032458172075721,1.8241273179404514,1.9213475191482527,1.7120277384865834,77.53900646400929,17.64865356693333,516.8154919519613,279.82531831148816
58,4.0,2.6,10.4,75,0.022282248000907508,609.5186912406444,29.543649286897285,69.56997621377147,0.010169933063041751,478.92320349728936,38.68906666666666,91.10578796799999,0.007573312639159355,344.04394583546366,28.330177367481284,66.71246826849227,0.0006862119434248782,0.0008140444664772955,0.9799844263187572,1.2726856556324002,1.3920407822731793,1.7716303356547505,2.190992570323152,1.3428645314561014,2.942206240301237,1.673056064611815,1.956876058862592,3.2739633583066174,0.39080040188599163,0.3902887968753158,-0.06293372226211891,0.23938515883306286,0.39080040188599163,0.9999905638811912,1.0000125913383655,1.0000109891474451,1.0000047147890008,1.0000125913383655,1.6454409874809375,0.9834942307778607,0.5025838126681441,3.131519030926942,3.2739633583066174,130.59548774335508,134.8792576618257,265.4747454051808,0.49193186924064564,0.5080681307593544,1.0,132.7373727025904,2.1418849592353126,1,2.190992591866977,1.3428645314561014,2.0813794220918402,1.3656485861283665,75.79607748342124,10.888273945107146,541.1933568467821,265.4747454051808
58,4.0,2.6,10.4,76,0.033053901183533976,605.9097507396193,21.092922623280977,49.670036051754515,0.010801356617953107,311.89785206008327,20.088326518930113,47.30439305330701,0.008550405719821737,359.89266956587943,12.7780000001488,30.0898899603504,0.0031025382077043548,0.0033689336175497303,0.8263515874560076,1.9426544515693043,0.8666413029090685,1.6835845850106634,3.0601619821142063,1.2632566039044797,3.865769868712863,4.538702117176853,1.4062475453322905,6.382538712936701,0.39318336573294166,0.052027049685477236,0.39026647153337346,0.27849229565059747,0.39318336573294166,1.0000081489256232,2.158097598127741,1.0000538831728483,1.386053210075404,2.158097598127741,1.742690264764534,0.38396224720617833,0.2730402967386691,2.399692808709381,6.382538712936701,294.01189867953605,47.99481750579616,246.01708117373988,1.0,0.16324107194759843,0.8367589280524016,171.0033580926661,123.00854058686994,1,3.0601620104454805,1.2632566039044797,1.5796136684934603,1.6507217579461064,42.35477302180397,8.726189855157251,525.6827734456683,294.01189867953605
62,4.0,2.6,10.4,77,0.021879881789520658,632.9598496891304,39.175798052324495,92.25195276957477,0.0118711861633594,485.9119111279571,41.4048,97.50085113600001,0.009640384443597869,329.6372156916641,37.35130741766472,87.95560573326524,-0.00012832999134532224,0.0011114673851415164,0.9687393073467236,1.3026226260222715,1.474080862223766,1.9201710837194914,1.8431082879268141,1.2314017256959937,2.269606745516285,1.7438455674705615,1.7509999070942932,3.0534734268762556,0.39405900524343684,0.39502306229457373,-0.05981583267258014,0.24308874495514346,0.39502306229457373,1.000001453682656,1.0000045446311405,1.5323342805551738,1.1774467596229903,1.5323342805551738,2.142707111952257,1.2287252677344918,0.7017277742740757,4.073160153960824,3.0534734268762556,147.04793856117323,156.27469543629303,303.32263399746626,0.4847905236191558,0.5152094763808441,1.0,151.66131699873313,4.613378437559902,1,1.8431083034527125,1.2314017256959937,2.717513912332245,1.1085234456992057,92.56946987961334,3.9032926515940978,537.5147928254638,303.32263399746626
63,4.0,2.6,10.4,78,0.02356779125158613,623.3224015088042,29.448867316491356,69.34678173422017,0.01009190465213034,483.85039576981177,49.73306666666665,117.11242004799998,0.007074874814166934,326.5522578034952,39.780854140591096,93.67675094734673,0.00042173816230522965,0.0011762731554759006,0.9632117554886,1.2882544004473986,1.481693616281237,1.9087983212895174,2.335316457144635,1.4264428381513883,3.331195468119628,1.3828599978905831,2.407166653454637,3.328774473583899,0.39272048824184624,0.3898459291771454,-0.0037822504284228714,0.2595947223301896,0.39272048824184624,0.9999867946716845,1.000003159067766,1.8285589658087802,1.2761829731827437,1.8285589658087802,1.7348594709614233,1.2545445478714365,0.521170624323108,3.510574643155968,3.328774473583899,139.47200573899244,157.29813796631657,296.770143705309,0.46996643259871623,0.5300335674012838,1.0,148.3850718526545,8.913066113662069,1,2.335316480285128,1.4264428381513883,1.8936722624200126,1.6887938721777649,93.37865090985561,19.5013794145435,540.7294280277679,296.770143705309
60,4.0,2.6,10.4,79,0.031177188245221966,622.5620333582626,24.162555044582717,56.898467870084275,0.011460773343125544,489.1914099585395,55.577955555555555,130.87608130133333,0.010618960467864714,327.7621973687342,33.195618113060284,78.16970544499662,0.0005556091311513818,0.0012411772853400537,0.9735299230076587,1.2726348433037682,1.4925193139587338,1.8994320832481093,2.7203389369783606,1.0792744986555782,2.9359924679983203,1.1823687676724404,2.283776028404593,2.700265448514182,0.38527575378786455,0.39400040933549524,-0.07580811302111254,0.23448935003408242,0.39400040933549524,0.9999837457733831,0.999999058538272,1.4571184490134037,1.1523670844416862,1.4571184490134037,1.8826783794275574,1.5922937333802205,0.6972197419307322,4.17219185473851,2.700265448514182,133.37062339972312,161.42921258980533,294.79983598952845,0.45241077883252473,0.5475892211674753,1.0,147.39991799476422,14.029294595041108,1,2.7203389607144457,1.0792744986555782,1.8688521655682542,2.3001688129838826,88.64808487213809,31.096828871662417,533.7061909377076,294.79983598952845
61,4.0,2.6,10.4,80,0.03240025758510478,614.6680761980616,23.80828680535287,56.06422993498105,0.011011126245969697,495.6645727903399,53.761955555555254,126.59972818133264,0.009081694625305442,333.3298336179105,30.143420161650983,70.98232866505897,0.0006051956183869805,0.0013189986089566608,0.9720831951304808,1.240088781688932,1.4870093306990393,1.844023589267018,2.9425016630532035,1.2124528052333716,3.5676444281730766,1.30296283850718,2.5156075935225988,3.277743210847922,0.3918346619548956,0.39262125465529857,-0.14285851907239808,0.21386579917926532,0.39262125465529857,0.9999990937020443,1.000001847533504,1.0957137168397384,1.0319048860250957,1.0957137168397384,1.928115215998487,1.4797929448834128,0.5882447439108346,3.9961529047927344,3.277743210847922,119.00350340772172,162.3347391724294,281.33824258015113,0.42299085370101625,0.5770091462989838,1.0,140.66912129007557,21.665617882353843,1,2.942501689776189,1.2124528052333716,1.6558646809025588,2.2581194520669094,84.54876226045756,30.3518282655157,540.8584822157814,281.33824258015113
64,4.0,2.6,10.4,81,0.01894203884752102,656.8988234958304,23.04628835801652,54.26986075122446,0.009720135074758057,509.4262324151743,84.19693333333332,198.26862255199998,0.008100614859544232,323.4183708354903,25.779259375579787,60.7055155628028,0.0005041929530166836,0.0015072967038534638,0.9241584451941286,1.2894876268569133,1.5751307852395964,2.031111658248272,1.9487423278547673,1.1999255764286993,2.338345785118858,0.5361790253107265,4.817963385442398,2.5832909121162158,0.39109732144526005,0.27272527002851144,-0.10705856251424764,0.1855880096531746,0.39109732144526005,0.999999030852667,1.0000003071650632,1.3501325812573535,1.1167106397583613,1.3501325812573535,1.0911274040654324,2.0350057583462617,0.42237883417987115,3.5485119965915652,4.817963385442398,147.47259108065606,186.007861579684,333.48045266034006,0.44222259477037884,0.5577774052296212,1.0,166.74022633017003,19.267635249513972,1,1.948742347903278,1.1999255764286993,2.5663552898599438,3.653383660976623,104.41466628867575,66.41675613338315,546.2426742097053,333.48045266034006
62,4.0,2.6,10.4,82,0.027749628511166514,644.6010200823238,32.061354008097645,75.4987176453485,0.01316186509895165,452.1742100062548,41.4790063045992,97.6755936261963,0.008211402585435837,326.9580000000001,33.25590334433945,78.31166631331743,0.0006876783492683235,0.0016641448313601747,0.9495782288215562,1.4255590120304842,1.3829733788624727,1.9715101636360832,2.108335565796312,1.6028765855431992,3.379401738558587,1.6294337959208538,2.550833810417484,4.1564148187763825,0.3878358801386792,0.393063278109416,-0.06812768932550384,0.2375904896408638,0.393063278109416,1.0000106819102972,1.0000032387170414,1.5048792492527376,1.1682977232933587,1.5048792492527376,2.223692587384683,1.3647026303176975,0.5350025644513701,4.12339778215375,4.1564148187763825,192.426810076069,125.2162100062547,317.6430200823237,0.6057958082195467,0.3942041917804533,1.0,158.82151004116184,33.605300034907145,1,2.1083355818148286,1.6028765855431992,1.974332676855422,1.2937384457974845,83.82865919495408,9.858375961908333,545.1569023142893,317.6430200823237
56,4.0,2.6,10.4,83,0.025216459505863747,598.9386403829202,19.80972796280996,46.64834360138415,0.010041682307543483,470.71209562295195,41.541490100312096,97.82273171801694,0.007010604628014506,325.36100000000005,39.90562187657032,93.97055650738533,0.00019388120295223932,0.0009829713830003665,0.970272977454276,1.2724097085080062,1.4467379176447308,1.8408433720782025,2.511178752966805,1.4323560801276867,3.5969021909191814,1.197413620259521,2.0416393369126324,2.4446867499112503,0.39361549056341744,0.3927658342978173,0.013243146992000552,0.2665414906177451,0.39361549056341744,1.0000042431358778,0.9999981296287875,1.9238205220548414,1.3079409649398357,1.9238205220548414,1.2485972108414027,1.0427451213149281,0.5107391409726674,2.8020814731289985,2.4446867499112503,128.22654475996825,145.3510956229519,273.57764038292015,0.4687025759140717,0.5312974240859283,1.0,136.78882019146008,8.562275431491827,1,2.5111787779743553,1.4323560801276867,1.7690245290507867,2.09702476370703,79.48054394226214,23.269076014903167,506.0087453240678,273.57764038292015
